step,type,amount,nameOrig,oldbalanceOrg,newbalanceOrig,nameDest,oldbalanceDest,newbalanceDest,isFraud,isFlaggedFraud
206,CASH_IN,228455.58,C1929920044,3833132.69,4061588.28,C224265909,407402.07,178946.48,No,0
43,CASH_OUT,300667.53,C1054752147,0,0,C1654535936,558802.43,859469.96,No,0
405,TRANSFER,973805.75,C10712954,973805.75,0,C354003512,0,0,Si,0
132,CASH_IN,136856.53,C1339451589,867610.78,1004467.31,C10351305,1970451.69,1833595.16,No,0
329,CASH_IN,61347.04,C993507924,5431925.85,5493272.89,C2144591879,1255920.81,1194573.77,No,0
369,PAYMENT,1454.55,C1173940886,193256,191801.45,M140852503,0,0,No,0
249,PAYMENT,24685.34,C229600618,19446,0,M1183708299,0,0,No,0
398,TRANSFER,707922.02,C1654425532,23271,0,C1737865156,165010.5,872932.52,No,0
326,CASH_OUT,187085.8,C337555917,467,0,C101456315,710790.4,897876.2,No,0
163,TRANSFER,136052.34,C553513958,0,0,C11496787,422994.88,559047.22,No,0
253,DEBIT,2643.62,C739933456,5183.38,2539.76,C539162302,222199.55,224843.17,No,0
254,CASH_OUT,390533.66,C1845418610,206316,0,C554081302,1363585.38,1754119.03,No,0
160,CASH_OUT,41237.26,C686871969,12187,0,C1504684805,2349265.36,2390502.62,No,0
276,CASH_OUT,58531.36,C1645618710,0,0,C850585620,1387176.19,1445707.55,No,0
284,CASH_IN,17995.22,C995352113,0,17995.22,C2138955901,1514461.65,1496466.43,No,0
19,CASH_OUT,144143.64,C1470247525,0,0,C41028788,8009154.39,8053213.23,No,0
184,PAYMENT,36616.39,C2128366617,13222,0,M2002073439,0,0,No,0
180,PAYMENT,6265,C1177622885,5067,0,M1900137408,0,0,No,0
180,CASH_OUT,5363594.86,C686087807,5363594.86,0,C1701906322,134472.24,5498067.11,Si,0
595,PAYMENT,4840.65,C1231068520,47695.3,42854.65,M1458643792,0,0,No,0
307,CASH_IN,195665.71,C1439751959,197959.01,393624.72,C1346220756,1349189.91,1153524.2,No,0
178,CASH_IN,135972.05,C77870385,1094,137066.05,C2121517345,210496.58,74524.53,No,0
376,PAYMENT,7042.16,C1808983849,53376,46333.84,M599734859,0,0,No,0
394,PAYMENT,30782.85,C918705091,11496,0,M37025952,0,0,No,0
350,PAYMENT,4604.85,C2060477493,0,0,M2085033020,0,0,No,0
302,TRANSFER,1117326.81,C1653827828,6053,0,C723898004,351084.09,1468410.9,No,0
300,PAYMENT,14885.96,C1273700518,125606.67,110720.71,M2116202962,0,0,No,0
234,CASH_OUT,30757.72,C179858344,20462,0,C1256435210,102419.22,133176.94,No,0
298,PAYMENT,15872.63,C2114333995,0,0,M143609881,0,0,No,0
36,CASH_IN,261696.44,C1680799861,3913393.56,4175090.01,C1416272227,2133813.62,2220515.37,No,0
256,PAYMENT,11730.38,C143684569,61431,49700.62,M1844291555,0,0,No,0
279,TRANSFER,536624.41,C1035541766,536624.41,536624.41,C1100697970,0,0,Si,1
231,CASH_OUT,232872.93,C1477905323,41309,0,C188622914,5997.26,238870.19,No,0
40,PAYMENT,11714.04,C1421188374,0,0,M347349595,0,0,No,0
20,CASH_OUT,26188.87,C1918202154,0,0,C1059315597,437531.88,463720.76,No,0
423,PAYMENT,2740.24,C1769368700,0,0,M254288303,0,0,No,0
236,TRANSFER,11257.15,C271168816,0,0,C1209312887,6018205.22,6254727.37,No,0
305,CASH_OUT,152163.68,C122913635,147974,0,C971545795,33831493.92,33983657.6,No,0
274,CASH_OUT,30088.77,C1699168992,0,0,C560716686,65080.88,95169.65,No,0
37,TRANSFER,937390.62,C1976636262,8128,0,C1215166619,0,937390.62,No,0
156,CASH_IN,377235.27,C1642872199,2646644.92,3023880.19,C1182046380,2829862.44,2452627.17,No,0
261,PAYMENT,2971.65,C867771058,11191,8219.35,M2055241259,0,0,No,0
240,PAYMENT,10415.51,C577092752,0,0,M216372004,0,0,No,0
305,PAYMENT,34437.28,C213652058,19545,0,M613911876,0,0,No,0
44,PAYMENT,147.37,C1507196696,448507,448359.63,M51708964,0,0,No,0
162,CASH_OUT,89689.92,C767273989,0,0,C555461410,6663423.34,6753113.26,No,0
303,CASH_OUT,447009.83,C1440171055,447009.83,0,C1229115940,45138.12,492147.95,Si,0
287,DEBIT,7491.88,C1835194423,27560,20068.12,C320110824,51474.76,58966.64,No,0
207,CASH_IN,169222.58,C1921637397,10257,179479.58,C429245170,385137.33,215914.75,No,0
164,PAYMENT,11500.42,C485858208,19938,8437.58,M2007434156,0,0,No,0
41,PAYMENT,19873.62,C267745838,0,0,M864452172,0,0,No,0
12,PAYMENT,5413.66,C1800046219,35333,29919.34,M871066385,0,0,No,0
451,PAYMENT,6014.02,C76363344,212514.9,206500.88,M1075117791,0,0,No,0
380,CASH_IN,328913.89,C1931356889,59748,388661.89,C570972388,3625334.63,3296420.74,No,0
315,CASH_OUT,4713935.64,C791079404,4713935.64,0,C62464448,529413.85,5243349.49,Si,0
303,PAYMENT,10606.24,C2034079399,33162.14,22555.9,M212562752,0,0,No,0
236,CASH_OUT,9237.94,C619761095,20842,11604.06,C2063725299,1298843.08,1308081.02,No,0
138,CASH_IN,155376.04,C1971388653,395085,550461.04,C1623101489,770791.07,615415.04,No,0
305,CASH_OUT,207777.96,C1541011057,27188,0,C636791073,0,207777.96,No,0
331,CASH_OUT,205584.08,C1237062666,0,0,C1789960874,519596.42,725180.5,No,0
376,PAYMENT,23450,C1118418393,252444.3,228994.3,M45094647,0,0,No,0
253,CASH_OUT,199314.13,C1936156492,0,0,C579845543,4201759.13,4401073.25,No,0
330,DEBIT,1461.44,C1248434429,0,0,C543072767,535054.45,536515.89,No,0
228,PAYMENT,2933.02,C2118409235,0,0,M583227020,0,0,No,0
36,CASH_OUT,154913.39,C363309888,29022,0,C758075007,0,154913.39,No,0
324,PAYMENT,41612.38,C1058995367,45217.24,3604.86,M2102545966,0,0,No,0
14,CASH_IN,12376.44,C297534909,2190029.42,2202405.86,C1929796056,60749.33,213113.21,No,0
567,CASH_IN,95420.64,C533704731,3235563.56,3330984.2,C1136722286,258922.1,163501.47,No,0
308,CASH_IN,178546.69,C989420166,56228,234774.69,C1079046050,500922.47,322375.78,No,0
256,PAYMENT,6092.19,C4085448,41773,35680.81,M1459400580,0,0,No,0
155,CASH_IN,421146.06,C1315792652,200436,621582.06,C375418822,2769049.45,2347903.39,No,0
129,PAYMENT,18221.35,C282630423,0,0,M1626959547,0,0,No,0
688,CASH_IN,354330.56,C1671977305,293,354623.56,C1856453632,0,0,No,0
404,CASH_OUT,169932.37,C646163188,115662.83,0,C1118959972,615557.43,785489.8,No,0
687,PAYMENT,18322.6,C1640104278,81997.26,63674.65,M1023225683,0,0,No,0
373,TRANSFER,453095.32,C1980979398,0,0,C678256937,3184357.43,3637452.75,No,0
305,DEBIT,6374.93,C1965866766,71616,65241.07,C1665387428,43206.94,49581.86,No,0
402,CASH_IN,78453.71,C9470297,4084463.8,4162917.51,C390638358,3602678.08,3524224.37,No,0
345,CASH_IN,285429.69,C1908791164,700,286129.69,C1700577868,12575490.11,12290060.43,No,0
209,CASH_OUT,71713.88,C1320611322,0,0,C1658387495,227188.31,298902.19,No,0
257,CASH_OUT,26043.52,C2007287151,4691,0,C376310914,0,26043.52,No,0
285,CASH_OUT,62030.12,C1456258194,10720,0,C2100246770,292393.03,354423.15,No,0
211,PAYMENT,178.4,C1697333174,58612,58433.6,M533395036,0,0,No,0
378,PAYMENT,16610.99,C841913889,0,0,M861051625,0,0,No,0
164,CASH_OUT,75552.83,C1235864340,8034,0,C2026722819,0,75552.83,No,0
41,PAYMENT,17442.84,C1620623332,726,0,M655294171,0,0,No,0
136,TRANSFER,572841.04,C1865110410,5408,0,C1489943782,777756.48,1350597.52,No,0
155,CASH_OUT,275218.53,C1667675897,0,0,C1825900370,407616.42,682834.96,No,0
274,CASH_OUT,150021.72,C829212380,6034,0,C1512100743,1232439.73,1382461.45,No,0
722,CASH_OUT,59263.88,C1129374442,59263.88,0,C552296205,1597464.29,1656728.17,Si,0
298,PAYMENT,7365.9,C95347023,0,0,M1660064673,0,0,No,0
256,CASH_OUT,34899.44,C334434816,61183,26283.56,C1099745183,668541.16,703440.6,No,0
187,PAYMENT,5103.87,C506788374,22010.63,16906.76,M843311750,0,0,No,0
311,TRANSFER,268366.47,C1593902970,268366.47,0,C2132178163,0,0,Si,0
284,PAYMENT,4683.87,C378718257,2690.55,0,M582144349,0,0,No,0
255,PAYMENT,23740.6,C179080710,74939,51198.4,M569298522,0,0,No,0
600,CASH_OUT,7363709.23,C1402128249,7363709.23,0,C734547406,0,7363709.23,Si,0
251,CASH_IN,217909.48,C133955125,5531,223440.48,C2142478561,28974272.12,28756362.64,No,0
404,PAYMENT,4943.24,C1270270857,262,0,M153930868,0,0,No,0
203,CASH_IN,32967.13,C1279863073,0,32967.13,C275081806,3364083.24,4866115.93,No,0
36,CASH_OUT,88925.84,C726354982,0,0,C1068714630,124583,401431.62,No,0
348,PAYMENT,52836.21,C1566342701,0,0,M1976504975,0,0,No,0
314,TRANSFER,2984434.36,C568807005,2984434.36,0,C417695471,0,0,Si,0
253,CASH_OUT,127409.68,C1965463796,30795,0,C1076923904,500042.28,627451.97,No,0
20,CASH_IN,11898.07,C1583401893,8895762.99,8907661.06,C12625920,5717203.13,5705305.06,No,0
370,CASH_IN,213437.06,C2017702318,5574,219011.06,C337260918,0,0,No,0
43,CASH_OUT,190002.97,C448727040,0,0,C2056973088,4824638.62,5014641.59,No,0
250,CASH_OUT,41535.73,C322373507,0,0,C2018751567,10023121.77,10064657.5,No,0
621,CASH_IN,58278.54,C1377034008,5880985.15,5939263.69,C1946438478,1308069.04,1249790.49,No,0
207,PAYMENT,18194.93,C269436113,9044,0,M13984315,0,0,No,0
682,TRANSFER,368951.94,C1613048807,368951.94,0,C1093117113,0,0,Si,0
597,CASH_OUT,141285.46,C1679254121,8494,0,C674397074,0,141285.46,No,0
166,TRANSFER,204951.37,C763158589,204951.37,0,C846072778,0,0,Si,0
371,CASH_OUT,174324.94,C1392000851,174324.94,0,C1530402774,226694.63,401019.57,Si,0
353,CASH_OUT,39330.39,C1304602408,0,0,C761170737,219800.38,259130.77,No,0
558,TRANSFER,244519.75,C189647886,244519.75,0,C532681837,0,0,Si,0
728,CASH_OUT,287040.14,C363126293,287040.14,0,C991624495,2153682.82,2440722.97,Si,0
37,CASH_OUT,200561.49,C1953111582,31829,0,C1368634583,0,200561.49,No,0
283,CASH_OUT,843174.04,C135534894,843174.04,0,C594998336,2972319.22,3815493.26,Si,0
282,CASH_IN,226591.5,C1069410399,1265882.61,1492474.11,C143045080,19984543.39,19757951.9,No,0
275,PAYMENT,11354.17,C1828968667,13260.45,1906.29,M575878922,0,0,No,0
253,CASH_IN,318999.49,C16283610,54532,373531.49,C1040847151,16572323.28,16253323.8,No,0
338,CASH_OUT,119443.3,C238556595,119443.3,0,C1892138777,890204.05,1009647.35,Si,0
309,TRANSFER,1309887.89,C330745906,0,0,C1360510202,6376395.28,7686283.16,No,0
184,CASH_IN,380336.49,C1998853057,52141,432477.49,C75616335,1185345.89,805009.4,No,0
234,TRANSFER,625939.9,C1230358913,347934,0,C539215232,11226,637165.9,No,0
155,PAYMENT,941.39,C137473309,75852,74910.61,M314866874,0,0,No,0
300,PAYMENT,9652.49,C1215632346,0,0,M378777598,0,0,No,0
184,PAYMENT,27183.92,C1414099820,0,0,M564733464,0,0,No,0
356,CASH_OUT,43546.21,C1841076658,103,0,C922693224,1409816.76,1453362.97,No,0
285,CASH_OUT,117741.21,C436666774,10195,0,C1355250453,15625.99,17751.43,No,0
333,PAYMENT,6771.07,C1802799576,0,0,M689606728,0,0,No,0
17,CASH_OUT,169123.14,C1752911252,74610,0,C1009564356,0,169123.14,No,0
299,CASH_IN,115132.46,C659328214,16045367.7,16160500.16,C1379296408,1225854.27,1110721.81,No,0
684,CASH_OUT,123080.04,C489232568,0,0,C1117780112,7781865.98,7904946.02,No,0
297,PAYMENT,16527.95,C2108600019,596,0,M1275652945,0,0,No,0
275,CASH_OUT,1758.86,C1187894997,0,0,C1363000694,11492768.42,11494527.28,No,0
116,CASH_OUT,1562871.32,C885720640,1562871.32,0,C1672277432,802340.28,2365211.6,Si,0
399,CASH_IN,23624.24,C2082551889,9973,33597.24,C1036606731,4939933.14,4916308.9,No,0
205,CASH_IN,273618.26,C464206066,163670,437288.26,C333928648,694957.12,421338.86,No,0
259,TRANSFER,82774.02,C962433569,158866.7,76092.68,C2021943699,126284.47,209058.5,No,0
150,TRANSFER,1994285.14,C2123396844,1994285.14,0,C304787673,0,0,Si,0
215,PAYMENT,3876.12,C1588204580,10504,6627.88,M1400454970,0,0,No,0
38,CASH_OUT,28138.17,C1995666213,44488,16349.83,C1287590549,95729,123867.17,No,0
208,PAYMENT,4848.16,C99478322,5155,306.84,M1330719971,0,0,No,0
255,CASH_OUT,38223.11,C687551881,38223.11,0,C1460854172,115485.32,153708.43,Si,0
212,PAYMENT,13366.91,C1299546881,12587,0,M1005298459,0,0,No,0
569,CASH_IN,193645.15,C320547591,706,194351.15,C332581665,86422.66,0,No,0
317,CASH_OUT,5741.05,C577110078,5741.05,0,C661765724,1657816.03,1663557.07,Si,0
379,PAYMENT,15332.39,C598621859,83073,67740.61,M778373372,0,0,No,0
133,PAYMENT,1319.78,C1098833540,101293,99973.22,M902918541,0,0,No,0
303,CASH_OUT,35385.83,C1913394695,221451,186065.17,C1714058497,6802541.65,6837927.48,No,0
40,PAYMENT,3982.48,C1962487497,293952,289969.52,M857891106,0,0,No,0
251,CASH_OUT,117305.36,C1675114590,0,0,C1849012304,248206,365511.36,No,0
396,CASH_OUT,46239.44,C1485325151,19451,0,C1627160263,0,46239.44,No,0
9,PAYMENT,2022.88,C630134210,0,0,M354221396,0,0,No,0
238,CASH_OUT,65091.34,C1854275574,65091.34,0,C1828878126,0,65091.34,Si,0
59,TRANSFER,2050727.81,C721700955,2050727.81,0,C1996747267,0,0,Si,0
355,CASH_IN,456359.01,C1211100370,19066135.15,19522494.15,C44409490,1370758.79,1085056.3,No,0
208,PAYMENT,11132.76,C1493016940,90544.54,79411.78,M2109443416,0,0,No,0
371,PAYMENT,55010.93,C1990487378,266809.99,211799.06,M1079666716,0,0,No,0
250,CASH_OUT,133447.82,C1054463288,252,0,C86447930,0,133447.82,No,0
377,CASH_OUT,35133.68,C1554394812,320435,285301.32,C1193936599,56247.99,91381.67,No,0
213,PAYMENT,4801.42,C514747844,7064,2262.58,M1439149915,0,0,No,0
329,PAYMENT,73054.13,C1776701263,32782,0,M667843712,0,0,No,0
8,PAYMENT,6483.26,C1213782111,136750.07,130266.81,M1502691186,0,0,No,0
374,CASH_IN,297097.72,C906842461,7468316.25,7765413.97,C414674123,3557804.42,3260706.7,No,0
379,CASH_OUT,106207.37,C626154932,34917,0,C1149494540,7781052.99,7887260.36,No,0
228,CASH_OUT,104995.51,C685315484,5485,0,C2035064615,2562235.98,2667231.5,No,0
357,CASH_IN,22142.39,C1214086231,5024,27166.39,C1567689455,608113.77,585971.38,No,0
37,CASH_IN,53444.62,C756671166,744702.7,798147.32,C176686419,246537.48,193092.86,No,0
403,CASH_OUT,35763.5,C689880658,0,0,C1041560963,3435976.05,3471739.55,No,0
406,TRANSFER,65938.75,C751487158,7744,0,C580539389,6721748.24,6787686.99,No,0
234,PAYMENT,9403.26,C126082327,0,0,M639927899,0,0,No,0
187,CASH_OUT,293871.58,C1710720984,36391,0,C589811633,9647965.58,9941837.16,No,0
153,PAYMENT,21161.64,C2110432528,97683.45,76521.81,M834426168,0,0,No,0
590,CASH_IN,95791.41,C1274466097,1681439.7,1777231.11,C131344324,323849.82,228058.41,No,0
153,PAYMENT,11043.47,C640922516,0,0,M1859344019,0,0,No,0
252,CASH_IN,190331.3,C1572343849,9248,199579.3,C1123240328,0,0,No,0
18,CASH_IN,186195.77,C1807460999,11479,197674.77,C846165862,555471.08,369275.3,No,0
596,PAYMENT,10902.92,C1447322511,20395,9492.08,M2082747728,0,0,No,0
208,TRANSFER,1129032.54,C1310739518,0,0,C1476148589,4800732.03,5654966.03,No,0
208,TRANSFER,917014.64,C637181363,917014.64,0,C1414606558,0,0,Si,0
257,CASH_OUT,330464.94,C2066520994,0,0,C521094123,2592044.03,2922508.97,No,0
284,TRANSFER,160296.55,C1890719438,160296.55,0,C933704571,0,0,Si,0
137,CASH_OUT,117920.18,C320895374,0,0,C215060532,447400.42,565320.61,No,0
20,CASH_IN,349034.31,C1227343915,7994,357028.31,C1855948496,68906.25,0,No,0
282,TRANSFER,48574.79,C2089429964,2647,0,C12124249,4739840.15,4788414.94,No,0
162,PAYMENT,9777,C1995819387,10064,287,M1740102335,0,0,No,0
309,PAYMENT,32165.43,C175340616,0,0,M1467547342,0,0,No,0
376,CASH_OUT,142115.57,C820018211,0,0,C250116869,1464311.36,1606426.93,No,0
163,PAYMENT,17134.13,C1554956603,0,0,M744352529,0,0,No,0
682,CASH_OUT,5271.46,C1642527163,5271.46,0,C1423205265,11605234.19,11610505.64,Si,0
134,CASH_IN,84805.5,C543757573,7330855.9,7415661.4,C231012766,1558012.68,1473207.18,No,0
161,CASH_OUT,486488.13,C2012677602,884,0,C263089227,25220.99,511709.12,No,0
213,CASH_IN,133266.16,C1753760339,5674325.45,5807591.61,C1874539628,222227.63,88961.47,No,0
252,CASH_IN,71453.48,C877568247,802464.59,873918.06,C1562209676,233426.06,161972.58,No,0
345,CASH_IN,159369.18,C1147768177,4456939.38,4616308.56,C405161159,671652.3,512283.12,No,0
262,TRANSFER,385179.68,C955189666,0,0,C590517655,788314.95,1173494.63,No,0
420,CASH_OUT,253261.96,C1705481252,253261.96,0,C1051090586,95869.95,349131.91,Si,0
131,TRANSFER,10000000,C2046014385,17476725.66,7476725.66,C97016938,0,0,Si,0
236,PAYMENT,1459.04,C622953690,22982,21522.96,M355705367,0,0,No,0
332,CASH_IN,33703.75,C837298626,1492366.15,1526069.89,C841746157,279614.91,245911.17,No,0
210,TRANSFER,247163.2,C236530121,0,0,C644336740,671681.11,983286.66,No,0
251,CASH_OUT,162330.46,C1176560491,80016,0,C424774504,253643.22,415973.68,No,0
234,CASH_IN,55353.59,C1136962127,5968152.85,6023506.44,C1000430395,2684358.24,2629004.65,No,0
332,PAYMENT,30346.55,C1569760834,0,0,M1601936511,0,0,No,0
306,CASH_OUT,89400.05,C2133960083,0,0,C1156381865,2171895.35,2261295.4,No,0
192,PAYMENT,2422.35,C1005975992,357182,354759.65,M383347188,0,0,No,0
522,PAYMENT,13404.93,C523187515,802,0,M1095591022,0,0,No,0
398,CASH_OUT,249628.33,C1003835669,382,0,C156401307,659857.87,909486.2,No,0
275,CASH_IN,86109.86,C1787355475,10910475.4,10996585.26,C945132934,191141.83,105031.98,No,0
323,TRANSFER,25761.04,C1899367925,25761.04,0,C2085710932,0,0,Si,0
154,CASH_OUT,1581441.8,C1521962059,1581441.8,0,C1036969884,3429635.45,5011077.25,Si,0
350,CASH_OUT,22725.5,C688565122,0,0,C22219865,660168.67,682894.17,No,0
278,CASH_OUT,45516.43,C908862464,302304,256787.57,C1553838763,1764837.81,1810354.24,No,0
19,CASH_OUT,76171.64,C339539658,75778.44,0,C840259757,28611,104782.64,No,0
355,TRANSFER,655408.79,C1052478880,0,0,C2040921992,1071637.27,1727046.05,No,0
80,TRANSFER,62134.33,C1710515368,62134.33,0,C1582805529,0,0,Si,0
155,PAYMENT,9680.18,C178014402,0,0,M715177861,0,0,No,0
45,CASH_IN,26388.62,C663733737,15051,41439.62,C1918807050,2207828.17,2181439.55,No,0
200,TRANSFER,159232.01,C254697935,159232.01,0,C1112225994,0,0,Si,0
329,CASH_IN,194116.45,C747855544,6303,200419.45,C161647177,550940.25,356823.8,No,0
322,CASH_OUT,82617.54,C955784145,37800,0,C458014837,59932.81,142550.36,No,0
328,PAYMENT,25182.68,C323554858,0,0,M1494837285,0,0,No,0
509,CASH_OUT,9975.48,C1484411502,0,0,C645271534,75347.42,85322.9,No,0
283,CASH_OUT,321896.39,C467105325,0,0,C1588956065,1955878.34,2277774.74,No,0
24,TRANSFER,291305.98,C71665357,291305.98,0,C1607901570,0,0,Si,0
540,PAYMENT,20796.1,C1757422691,10464,0,M29028696,0,0,No,0
227,PAYMENT,64734.96,C1279381217,73807.24,9072.27,M1252384151,0,0,No,0
471,PAYMENT,29016.16,C1205125691,20085,0,M1041399463,0,0,No,0
254,CASH_OUT,101271.44,C378301626,0,0,C291069018,1449362.82,1550634.25,No,0
351,PAYMENT,9037.74,C792042803,0,0,M1159161895,0,0,No,0
325,CASH_IN,1669.35,C2046380459,17356248.65,17357918.01,C185378751,3007685.45,3176013.91,No,0
730,CASH_OUT,403.56,C1790729382,403.56,0,C1460854172,1124708.32,1125111.88,Si,0
211,PAYMENT,3102.94,C719921276,13463.45,10360.51,M423398839,0,0,No,0
309,CASH_IN,322619.51,C505387166,1741722.59,2064342.1,C1092030854,8780459.2,8457839.69,No,0
393,PAYMENT,21881.21,C257758493,0,0,M1779327949,0,0,No,0
349,CASH_OUT,316588.29,C459817340,49535,0,C715795538,43551.33,360139.62,No,0
186,PAYMENT,32998.9,C945558221,5717,0,M629181106,0,0,No,0
207,CASH_IN,313659.79,C523109204,14440315.76,14753975.54,C1646241149,821987.94,508328.15,No,0
413,CASH_IN,39409.65,C152498632,3897621.85,3937031.5,C1437304347,1850756.88,1811347.23,No,0
305,CASH_IN,85737.09,C1981502477,85150,170887.09,C672448466,3446985.69,3361248.6,No,0
226,CASH_OUT,657436.96,C1435327143,781430.28,123993.32,C1888403414,1780586.61,2438023.57,No,0
11,TRANSFER,345057.85,C1658236517,20277,0,C5958610,2186307.2,2746121.72,No,0
133,CASH_OUT,90648.72,C412601831,0,0,C400994946,92145.66,182794.38,No,0
18,CASH_OUT,27458.99,C1229013650,0,0,C1512620199,279175.04,306634.03,No,0
357,CASH_OUT,101059.33,C1662724317,0,0,C1274675391,6075001.62,6176060.95,No,0
375,PAYMENT,446.67,C1959082959,142,0,M1486016748,0,0,No,0
683,TRANSFER,760436.09,C898185323,5822,0,C179443762,183726.47,944162.56,No,0
207,PAYMENT,20399.27,C553698927,43490.11,23090.85,M1449013718,0,0,No,0
381,PAYMENT,35489.04,C228030198,0,0,M292058603,0,0,No,0
301,PAYMENT,32218.03,C143155450,13191,0,M1459711964,0,0,No,0
235,PAYMENT,8702.58,C261765298,15193,6490.42,M909947216,0,0,No,0
395,PAYMENT,4933.92,C166457233,0,0,M895152753,0,0,No,0
353,PAYMENT,22955.85,C1116712932,601,0,M2002365286,0,0,No,0
203,PAYMENT,6225.74,C650615602,23332.98,17107.24,M1823089434,0,0,No,0
354,TRANSFER,1172907.54,C209266065,0,0,C1763227182,1281487.34,2454394.88,No,0
353,CASH_IN,141155.87,C1202944124,282963.47,424119.35,C565877649,1294977.42,1153821.55,No,0
307,PAYMENT,16603.82,C1502178746,0,0,M1537882442,0,0,No,0
215,PAYMENT,5000.91,C2074438046,42643,37642.09,M1845334102,0,0,No,0
137,CASH_IN,67878.2,C599121959,14307566.16,14375444.36,C1758235056,1461253.22,1393375.02,No,0
352,PAYMENT,8538.22,C736895301,156528,147989.78,M624655330,0,0,No,0
656,CASH_OUT,169155.56,C774553288,0,0,C696041973,331083.49,500239.05,No,0
241,CASH_OUT,161201.93,C315131116,0,0,C938248377,3275029.11,3436231.04,No,0
377,PAYMENT,37803.95,C662917497,0,0,M125990539,0,0,No,0
183,PAYMENT,6446.98,C494493071,0,0,M871509333,0,0,No,0
155,CASH_IN,121163.43,C1846127766,34048,155211.43,C998024073,0,0,No,0
332,CASH_IN,144961.14,C2086193373,495,145456.14,C1035914794,1204525.1,1059563.96,No,0
42,CASH_OUT,23454.89,C873901556,27964,4509.11,C1613719245,0,23454.89,No,0
139,CASH_IN,240464.48,C1935352046,3665124.65,3905589.13,C7217695,2219659.51,1979195.03,No,0
381,CASH_OUT,91990.79,C4031432,0,0,C817012662,14545312.13,14637302.92,No,0
280,CASH_OUT,88453.94,C1701639455,0,0,C1598282456,1927726.48,2016180.42,No,0
163,DEBIT,10475.52,C1361037472,658,0,C711727006,1584104.13,1594579.66,No,0
251,TRANSFER,131261.53,C821448838,0,0,C1778570779,1856642.18,1987903.7,No,0
164,CASH_IN,107342.69,C50939378,7787791.59,7895134.28,C2010551794,464724.42,357381.73,No,0
351,CASH_OUT,177872.27,C816055622,0,0,C178593996,375282.04,553154.31,No,0
396,PAYMENT,27667.5,C664170159,0,0,M797999372,0,0,No,0
396,CASH_IN,304142.61,C1962730721,10475,314617.61,C727465825,345668.52,41525.91,No,0
326,PAYMENT,25998.34,C2026479041,0,0,M1266541587,0,0,No,0
39,CASH_OUT,746727.68,C2080445888,0,0,C1325861583,12936209.55,13995976.25,No,0
163,PAYMENT,10453.94,C1809521359,345813.69,335359.76,M1175198738,0,0,No,0
227,TRANSFER,144808.13,C1387589299,0,0,C1962424713,1677415.03,1822223.16,No,0
399,CASH_OUT,334623.01,C1239659681,50087,0,C1977709814,11898.77,346521.78,No,0
